# x y T
0.401346 0.49 0.718415
0.45 0.45 0.730911
0.224431 0.77 0.639726
0.224569 0.79 0.639819
0.224845 0.83 0.639749
0.231511 0.81 0.640199
0.475 0.45 0.734463
0.55 0.45 0.731024
0.5 0.45 0.735377
0.525 0.45 0.73447
0.251649 0.65 0.663808
0.265258 0.67 0.664584
0.258453 0.63 0.664235
0.265258 0.61 0.664587
0.408151 0.51 0.718525
0.428564 0.47 0.722383
0.42176 0.49 0.720096
0.45 0.47 0.725657
0.244844 0.77 0.64087
0.244995 0.79 0.640964
0.245296 0.83 0.640896
0.248548 0.81 0.641173
0.571436 0.45 0.723559
0.4825 0.468 0.728897
0.557381 0.470661 0.724507
0.54 0.466 0.727804
0.51 0.474 0.72716
0.272062 0.65 0.665118
0.285671 0.67 0.665957
0.285671 0.61 0.665954
0.285671 0.63 0.666042
0.306084 0.61 0.667417
0.47 0.488 0.722551
0.428564 0.51 0.719262
0.45 0.49 0.721562
0.265258 0.77 0.642104
0.265421 0.79 0.642199
0.265747 0.83 0.642133
0.265584 0.81 0.642208
0.574913 0.470325 0.721875
0.591849 0.45 0.720011
0.571436 0.49 0.720637
0.475 0.51 0.71675
0.49 0.486 0.723514
0.505 0.492 0.721804
0.55 0.49 0.721491
0.53 0.482 0.724088
0.29928 0.65 0.667
0.306084 0.67 0.667413
0.306084 0.63 0.667503
0.326498 0.61 0.668977
0.45 0.51 0.717773
0.285671 0.77 0.643427
0.285847 0.79 0.643526
0.286198 0.83 0.643463
0.292827 0.81 0.643994
0.591849 0.47 0.719715
0.571436 0.51 0.719367
0.591849 0.49 0.719045
0.612263 0.45 0.717501
0.612263 0.47 0.717458
0.47587 0.528091 0.711404
0.55 0.51 0.717708
0.5 0.51 0.716643
0.525 0.51 0.716752
0.326498 0.67 0.668959
0.346911 0.61 0.670633
0.326498 0.65 0.669052
0.333302 0.63 0.669598
0.367324 0.61 0.67241
0.45 0.534405 0.709603
0.306084 0.77 0.644838
0.302864 0.79 0.644696
0.313265 0.81 0.645441
0.306649 0.83 0.644877
0.591849 0.51 0.71854
0.612263 0.51 0.716959
0.612263 0.49 0.717197
0.632676 0.45 0.715382
0.632676 0.47 0.715426
0.5 0.534405 0.709489
0.475435 0.547245 0.705665
0.55 0.534405 0.709602
0.525 0.534405 0.70951
0.346911 0.67 0.670591
0.350313 0.63 0.670997
0.346911 0.65 0.670691
0.367324 0.63 0.672468
0.387737 0.61 0.674347
0.45 0.56 0.701633
0.326498 0.77 0.646345
0.319881 0.79 0.645928
0.330301 0.81 0.646716
0.3271 0.83 0.646381
0.45 1 0.653683
0.632676 0.51 0.71518
0.632676 0.49 0.715327
0.653089 0.45 0.713468
0.653089 0.47 0.713544
0.653089 0.49 0.713507
0.5 0.56 0.701936
0.475 0.566399 0.69994
0.525 0.56 0.701843
0.55 0.56 0.701653
0.367324 0.67 0.672294
0.367324 0.65 0.672413
0.387737 0.65 0.674204
0.394542 0.63 0.675009
0.408151 0.61 0.676584
0.45 0.585595 0.693566
0.346911 0.77 0.647938
0.347124 0.79 0.648035
0.347337 0.81 0.648046
0.34755 0.83 0.647971
0.470182 1 0.653787
0.45 0.979003 0.65385
0.653089 0.51 0.713393
0.673502 0.45 0.711693
0.673502 0.47 0.711781
0.673502 0.49 0.711765
0.525 0.585595 0.694279
0.5 0.585595 0.694583
0.475 0.585595 0.694296
0.55 0.585595 0.693672
0.387737 0.67 0.674031
0.428564 0.61 0.679568
0.408151 0.65 0.675985
0.411553 0.63 0.676756
0.45 0.61 0.684889
0.475 0.61 0.687499
0.367324 0.77 0.649635
0.36755 0.79 0.649727
0.368001 0.83 0.649642
0.367776 0.81 0.649722
0.476906 0.986108 0.653918
0.490061 1 0.653839
0.509939 1 0.653837
0.483453 0.971899 0.654066
0.463559 0.972011 0.653992
0.55 1 0.653681
0.45 0.957691 0.654075
0.388452 0.83 0.651379
0.673502 0.51 0.711665
0.693916 0.51 0.710024
0.693916 0.45 0.710032
0.70072 0.49 0.709589
0.693916 0.47 0.710125
0.525856 0.604108 0.688989
0.5 0.61 0.688171
0.55 0.61 0.684805
0.408151 0.67 0.675689
0.428564 0.63 0.678682
0.425087 0.649675 0.67738
0.45 0.63 0.681443
0.495 0.628 0.684146
0.4675 0.627 0.683393
0.387737 0.77 0.651453
0.387976 0.79 0.651519
0.388214 0.81 0.651475
0.529818 1 0.653783
0.498245 0.982634 0.653978
0.519583 0.979161 0.653986
0.49 0.957691 0.654234
0.47 0.957691 0.65418
0.55 0.979003 0.653851
0.47 0.936375 0.654467
0.45 0.936375 0.654362
0.45 0.91506 0.654707
0.408903 0.83 0.653145
0.714329 0.45 0.708474
0.714329 0.51 0.708472
0.721133 0.49 0.708072
0.714329 0.47 0.708566
0.571436 0.61 0.679537
0.53 0.622 0.684536
0.51 0.634 0.682819
0.55 0.63 0.68141
0.428564 0.67 0.676959
0.442619 0.649339 0.678597
0.46 0.644 0.68015
0.49 0.646 0.680704
0.408151 0.77 0.653449
0.408402 0.79 0.653424
0.415457 0.81 0.65388
0.534785 0.968431 0.654034
0.51 0.957691 0.654234
0.49 0.940638 0.654459
0.55 0.957691 0.654077
0.49 0.923586 0.654721
0.47 0.919323 0.654739
0.45 0.893744 0.655107
0.47 0.898007 0.655133
0.429354 0.83 0.654827
0.571436 0.63 0.678701
0.734742 0.45 0.70702
0.734742 0.51 0.707016
0.738144 0.49 0.706879
0.591849 0.61 0.676595
0.741547 0.47 0.706643
0.591849 0.63 0.676392
0.507928 0.660946 0.678157
0.53 0.642 0.680858
0.571436 0.65 0.677612
0.55 0.65 0.678969
0.45 0.67 0.676801
0.47 0.658 0.678422
0.45 0.694405 0.672637
0.485396 0.669823 0.676659
0.428564 0.77 0.655823
0.428827 0.79 0.655477
0.432523 0.810208 0.655335
0.51 0.91506 0.654868
0.53 0.940638 0.654401
0.51 0.936375 0.65452
0.55 0.936375 0.654361
0.45 0.872428 0.655551
0.51 0.898007 0.655191
0.49 0.90227 0.655103
0.47 0.872428 0.655678
0.48 0.885218 0.655441
0.45 0.810422 0.656646
